match_id;comp_id;category;a1s1;a1s2;a1s3;a1s4;a1s5;points1;a2s1;a2s2;a2s3;a2s4;a2s5;points2;comp_round;old_elo1;new_elo1;old_elo2;new_elo2;athlete1_id;athlete2_id;winner_id;athlete_name1;athlete_name2;winner
mp000862;NC2022CRO;W;;;;;;6;;;;;;4;Gold Final;1232,256253;1241,773928;1082,932118;1073,414442;CRO00042;CRO00004;CRO00042;OBOROVECKI Mihaela;KOMAR Sanja;OBOROVECKI Mihaela
mp000863;CC2022VTR;M;;;;;;6;;;;;;0;Round of 16;1347,295656;1351,112857;1000;996,1827994;CRO00021;FRA00080;CRO00021;PEREGLIN Domagoj;FRANCISCO Enzo;PEREGLIN Domagoj
mp000864;CC2022VTR;M;;;;;;3;;;;;;5;Round of 16;1036,682664;1020,358064;1029,633098;1045,957698;CZE00044;CZE00031;CZE00031;VYSKOCIL Denis;NEDELNIK Josef;NEDELNIK Josef
mp000865;CC2022VTR;M;;;;;;0;;;;;;6;Round of 16;998,2362141;981,0210127;971,7975374;989,0127387;CRO00025;SUI00007;SUI00007;KAJFES Marijan;HAFEN Thomas;HAFEN Thomas
mp000866;CC2022VTR;M;;;;;;1;;;;;;5;Round of 16;1000;983,2752535;984,2515539;1000,9763;GER00055;FRA00058;FRA00058;BOSCH Robin;MUTIN Nicolas;MUTIN Nicolas
mp000867;CC2022VTR;M;;;;;;5;;;;;;3;Round of 16;1063,853222;1075,702651;971,6172625;959,7678329;CRO00030;CRO00074;CRO00030;KRSTINIC Andrej;KOBREHEL Kristian;KRSTINIC Andrej
mp000868;CC2022VTR;M;;;;;;1;;;;;;5;Round of 16;968,7462146;955,6312011;1032,08539;1045,200403;FRA00057;FRA00055;FRA00055;ANDRE Hugo;AGAUT Clement;AGAUT Clement
mp000869;CC2022VTR;M;;;;;;6;;;;;;0;Round of 16;1247,115657;1252,412702;966,1054216;960,8083759;CRO00036;HUN00021;CRO00036;OBOROVECKI Martin;MATRAI Istvan;OBOROVECKI Martin
mp000870;CC2022VTR;M;;;;;;6;;;;;;0;Round of 16;999,2962287;1014,180575;975,0307468;960,1464001;SUI00023;CRO00011;SUI00023;HENNE Andreas;TIJAN Zeljko;HENNE Andreas
mp000871;CC2022VTR;W;;;;;;6;;;;;;0;Round of 16;1355,729791;1358,607795;953,6779014;950,7998973;CRO00055;CZE00042;CRO00055;MRNJAVCIC PEREGLIN Valentina;HYNKOVA Irena;MRNJAVCIC PEREGLIN Valentina
mp000872;CC2022VTR;W;;;;;;0;;;;;;6;Round of 16;1067,407474;1048,341617;1000;1019,065857;CRO00046;FRA00081;FRA00081;POPOVIC-GECAN Iva;CHAUVELOT Justine;CHAUVELOT Justine
mp000873;CC2022VTR;W;;;;;;6;;;;;;0;Round of 16;1000;1016,451117;1009,798478;993,347361;FRA00056;CRO00068;FRA00056;DEWICKI Zoe;OBOROVECKI Helena;DEWICKI Zoe
mp000874;CC2022VTR;W;;;;;;0;;;;;;6;Round of 16;1016,462363;1000,477474;1016,7905;1032,775388;CZE00027;CZE00043;CZE00043;NEDELNIKOVA Jaroslava;KOLENAKOVA Jana;KOLENAKOVA Jana
mp000875;CC2022VTR;W;;;;;;5;;;;;;3;Round of 16;1241,773928;1246,94748;955,8641882;950,6906362;CRO00042;CRO00053;CRO00042;OBOROVECKI Mihaela;STRBENAC Marija;OBOROVECKI Mihaela
mp000876;CC2022VTR;W;;;;;;1;;;;;;5;Round of 16;1017,522793;1001,482297;1016,643424;1032,683921;CRO00049;FRA00062;FRA00062;CUK Stela;CHAUVELOT Laura;CHAUVELOT Laura
mp000877;CC2022VTR;W;;;;;;3;;;;;;5;Round of 16;1083,16994;1064,209921;1018,1452;1037,10522;CRO00043;CRO00048;CRO00048;BARTOLOVIC Karla;PETAK Petra;PETAK Petra
mp000878;CC2022VTR;W;;;;;;5;;;;;;3;Round of 16;965,1041329;980,4404989;950,6852303;935,3488643;CRO00050;CRO00072;CRO00050;PENEZIC Ema;ANTOLIC Dorotea;PENEZIC Ema
mp000879;CC2022VTR;M;;;;;;6;;;;;;0;Quarterfinals;1351,112857;1355,823733;1045,957698;1041,246822;CRO00021;CZE00031;CRO00021;PEREGLIN Domagoj;NEDELNIK Josef;PEREGLIN Domagoj
mp000880;CC2022VTR;M;;;;;;4;;;;;;6;Quarterfinals;989,0127387;973,5634635;1000,9763;1016,425576;SUI00007;FRA00058;FRA00058;HAFEN Thomas;MUTIN Nicolas;MUTIN Nicolas
mp000881;CC2022VTR;M;;;;;;6;;;;;;0;Quarterfinals;1075,702651;1090,301569;1045,200403;1030,601486;CRO00030;FRA00055;CRO00030;KRSTINIC Andrej;AGAUT Clement;KRSTINIC Andrej
mp000882;CC2022VTR;M;;;;;;6;;;;;;2;Quarterfinals;1252,412702;1258,889435;1014,180575;1007,703843;CRO00036;SUI00023;CRO00036;OBOROVECKI Martin;HENNE Andreas;OBOROVECKI Martin
mp000883;CC2022VTR;W;;;;;;6;;;;;;0;Quarterfinals;1358,607795;1362,577617;1019,065857;1015,096035;CRO00055;FRA00081;CRO00055;MRNJAVCIC PEREGLIN Valentina;CHAUVELOT Justine;MRNJAVCIC PEREGLIN Valentina
mp000884;CC2022VTR;W;;;;;;6;;;;;;2;Quarterfinals;1016,451117;1033,202325;1032,775388;1016,02418;FRA00056;CZE00043;FRA00056;DEWICKI Zoe;KOLENAKOVA Jana;DEWICKI Zoe
mp000885;CC2022VTR;W;;;;;;6;;;;;;4;Quarterfinals;1246,94748;1254,16626;1032,683921;1025,465141;CRO00042;FRA00062;CRO00042;OBOROVECKI Mihaela;CHAUVELOT Laura;OBOROVECKI Mihaela
mp000886;CC2022VTR;W;;;;;;5;;;;;;3;Quarterfinals;1037,10522;1050,518607;980,4404989;967,0271119;CRO00048;CRO00050;CRO00048;PETAK Petra;PENEZIC Ema;PETAK Petra
mp000887;CC2022VTR;M;;;;;;5;;;;;;1;Semifinals;1355,823733;1359,796434;1016,425576;1012,452875;CRO00021;FRA00058;CRO00021;PEREGLIN Domagoj;MUTIN Nicolas;PEREGLIN Domagoj
mp000888;CC2022VTR;M;;;;;;4;;;;;;6;Semifinals;1090,301569;1081,508389;1258,889435;1267,682615;CRO00030;CRO00036;CRO00036;KRSTINIC Andrej;OBOROVECKI Martin;OBOROVECKI Martin
mp000889;CC2022VTR;W;;;;;;6;;;;;;0;Semifinals;1362,577617;1366,755463;1033,202325;1029,024478;CRO00055;FRA00056;CRO00055;MRNJAVCIC PEREGLIN Valentina;DEWICKI Zoe;MRNJAVCIC PEREGLIN Valentina
mp000890;CC2022VTR;W;;;;;;5;;;;;;3;Semifinals;1254,16626;1261,732381;1050,518607;1042,952486;CRO00042;CRO00048;CRO00042;OBOROVECKI Mihaela;PETAK Petra;OBOROVECKI Mihaela
mp000891;CC2022VTR;M;;;;;;3;;;;;;5;Bronze Final;1012,452875;999,5917735;1081,508389;1094,36949;FRA00058;CRO00030;CRO00030;MUTIN Nicolas;KRSTINIC Andrej;KRSTINIC Andrej
mp000892;CC2022VTR;W;;;;;;3;;;;;;5;Bronze Final;1029,024478;1013,665543;1042,952486;1058,311421;FRA00056;CRO00048;CRO00048;DEWICKI Zoe;PETAK Petra;PETAK Petra
mp000893;CC2022VTR;M;;;;;;5;;;;;;3;Gold Final;1359,796434;1371,65111;1267,682615;1255,827939;CRO00021;CRO00036;CRO00021;PEREGLIN Domagoj;OBOROVECKI Martin;PEREGLIN Domagoj
mp000894;CC2022VTR;W;;;;;;0;;;;;;6;Gold Final;1366,755463;1346,061089;1261,732381;1282,426756;CRO00055;CRO00042;CRO00042;MRNJAVCIC PEREGLIN Valentina;OBOROVECKI Mihaela;OBOROVECKI Mihaela
mp000895;BC2022CZE;M;;;;;;6;;;;;;0;Round of 16;1255,827939;1261,237565;979,2050831;973,7954564;CRO00036;CZE00064;CRO00036;OBOROVECKI Martin;KORBAR Bedrich;OBOROVECKI Martin
mp000896;BC2022CZE;M;;;;;;0;;;;;;6;Round of 16;971,0081619;955,2253165;975,7239052;991,5067505;CZE00060;CZE00034;CZE00034;BABORAK Frantisek;ANDRES Lukas;ANDRES Lukas
mp000897;BC2022CZE;M;;;;;;6;;;;;;0;Round of 16;981,0210127;999,9174187;1044,616525;1025,720119;CRO00025;CZE00051;CRO00025;KAJFES Marijan;VYMAZAL Josef;KAJFES Marijan
mp000898;BC2022CZE;M;;;;;;6;;;;;;4;Round of 16;1020,358064;1034,451943;978,7696647;964,6757861;CZE00044;HUN00024;CZE00044;VYSKOCIL Denis;PALOTAI Gyula;VYSKOCIL Denis
mp000899;BC2022CZE;M;;;;;;5;;;;;;1;Round of 16;1371,65111;1375,021552;1000;996,6295579;CRO00021;HUN00027;CRO00021;PEREGLIN Domagoj;RACZ Gyorgy;PEREGLIN Domagoj
mp000900;BC2022CZE;M;;;;;;6;;;;;;0;Round of 16;960,1464001;979,1604096;1026,385851;1007,371841;CRO00011;CZE00039;CRO00011;TIJAN Zeljko;HAJNY Martin;TIJAN Zeljko
mp000901;BC2022CZE;M;;;;;;6;;;;;;0;Round of 16;1094,36949;1106,127426;1000;988,2420644;CRO00030;SWE00011;CRO00030;KRSTINIC Andrej;SKOTTLUND Micky;KRSTINIC Andrej
mp000902;BC2022CZE;M;;;;;;5;;;;;;1;Round of 16;960,8083759;978,8130156;1004,568516;986,5638767;HUN00021;CZE00006;HUN00021;MATRAI Istvan;LOSERT Vaclav;MATRAI Istvan
mp000903;BC2022CZE;W;;;;;;4;;;;;;6;Round of 16;967,0271119;952,2368908;993,347361;1008,137582;CRO00050;CRO00068;CRO00068;PENEZIC Ema;OBOROVECKI Helena;OBOROVECKI Helena
mp000904;BC2022CZE;W;;;;;;5;;;;;;3;Round of 16;1282,426756;1286,77758;961,1825065;956,8316821;CRO00042;HUN00008;CRO00042;OBOROVECKI Mihaela;LENART Agota;OBOROVECKI Mihaela
mp000905;BC2022CZE;W;;;;;;6;;;;;;2;Round of 16;1058,311421;1069,512535;950,7998973;939,5987824;CRO00048;CZE00042;CRO00048;PETAK Petra;HYNKOVA Irena;PETAK Petra
mp000906;BC2022CZE;W;;;;;;6;;;;;;0;Round of 16;1064,209921;1077,286156;1000;986,9237645;CRO00043;CZE00070;CRO00043;BARTOLOVIC Karla;PAVELKOVA Veronika;BARTOLOVIC Karla
mp000907;BC2022CZE;W;;;;;;6;;;;;;2;Round of 16;1048,341617;1065,487056;1073,257135;1056,111696;CRO00046;CZE00030;CRO00046;POPOVIC-GECAN Iva;NEDELNIKOVA Hana;POPOVIC-GECAN Iva
mp000908;BC2022CZE;W;;;;;;5;;;;;;1;Round of 16;1073,414442;1086,083017;1000;987,3314251;CRO00004;IND00006;CRO00004;KOMAR Sanja;JAISWAL Sanjana;KOMAR Sanja
mp000909;BC2022CZE;W;;;;;;1;;;;;;5;Round of 16;1001,482297;985,4360229;1000,477474;1016,523747;CRO00049;CZE00027;CZE00027;CUK Stela;NEDELNIKOVA Jaroslava;NEDELNIKOVA Jaroslava
mp000910;BC2022CZE;M;;;;;;6;;;;;;2;Quarterfinals;1261,237565;1266,827879;991,5067505;985,9164366;CRO00036;CZE00034;CRO00036;OBOROVECKI Martin;ANDRES Lukas;OBOROVECKI Martin
mp000911;BC2022CZE;M;;;;;;4;;;;;;6;Quarterfinals;999,9174187;985,5025753;1034,451943;1048,866786;CRO00025;CZE00044;CZE00044;KAJFES Marijan;VYSKOCIL Denis;VYSKOCIL Denis
mp000912;BC2022CZE;M;;;;;;6;;;;;;2;Quarterfinals;1375,021552;1377,994269;979,1604096;976,1876928;CRO00021;CRO00011;CRO00021;PEREGLIN Domagoj;TIJAN Zeljko;PEREGLIN Domagoj
mp000913;BC2022CZE;M;;;;;;6;;;;;;0;Quarterfinals;1106,127426;1116,513439;978,8130156;968,4270026;CRO00030;HUN00021;CRO00030;KRSTINIC Andrej;MATRAI Istvan;KRSTINIC Andrej
mp000914;BC2022CZE;W;;;;;;6;;;;;;0;Quarterfinals;1346,061089;1350,063421;1008,137582;1004,13525;CRO00055;CRO00068;CRO00055;MRNJAVCIC PEREGLIN Valentina;OBOROVECKI Helena;MRNJAVCIC PEREGLIN Valentina
mp000915;BC2022CZE;W;;;;;;2;;;;;;6;Quarterfinals;1286,77758;1261,900229;1069,512535;1094,389887;CRO00042;CRO00048;CRO00048;OBOROVECKI Mihaela;PETAK Petra;PETAK Petra
mp000916;BC2022CZE;W;;;;;;2;;;;;;6;Quarterfinals;1077,286156;1060,742996;1065,487056;1082,030216;CRO00043;CRO00046;CRO00046;BARTOLOVIC Karla;POPOVIC-GECAN Iva;POPOVIC-GECAN Iva
mp000917;BC2022CZE;W;;;;;;3;;;;;;5;Quarterfinals;1086,083017;1066,921819;1016,523747;1035,684946;CRO00004;CZE00027;CZE00027;KOMAR Sanja;NEDELNIKOVA Jaroslava;NEDELNIKOVA Jaroslava
mp000918;BC2022CZE;M;;;;;;6;;;;;;0;Semifinals;1266,827879;1273,928366;1048,866786;1041,766299;CRO00036;CZE00044;CRO00036;OBOROVECKI Martin;VYSKOCIL Denis;OBOROVECKI Martin
mp000919;BC2022CZE;M;;;;;;6;;;;;;4;Semifinals;1377,994269;1383,807087;1116,513439;1110,700621;CRO00021;CRO00030;CRO00021;PEREGLIN Domagoj;KRSTINIC Andrej;PEREGLIN Domagoj
mp000920;BC2022CZE;W;;;;;;6;;;;;;0;Semifinals;1350,063421;1356,036955;1094,389887;1088,416352;CRO00055;CRO00048;CRO00055;MRNJAVCIC PEREGLIN Valentina;PETAK Petra;MRNJAVCIC PEREGLIN Valentina
mp000921;BC2022CZE;W;;;;;;3;;;;;;5;Semifinals;1082,030216;1063,908507;1035,684946;1053,806655;CRO00046;CZE00027;CZE00027;POPOVIC-GECAN Iva;NEDELNIKOVA Jaroslava;NEDELNIKOVA Jaroslava
mp000922;BC2022CZE;M;;;;;;1;;;;;;5;Bronze Final;1041,766299;1028,899831;1110,700621;1123,567089;CZE00044;CRO00030;CRO00030;VYSKOCIL Denis;KRSTINIC Andrej;KRSTINIC Andrej
mp000923;BC2022CZE;W;;;;;;5;;;;;;3;Bronze Final;1088,416352;1103,289593;1063,908507;1049,035266;CRO00048;CRO00046;CRO00048;PETAK Petra;POPOVIC-GECAN Iva;PETAK Petra
mp000924;BC2022CZE;M;;;;;;6;;;;;;4;Gold Final;1273,928366;1294,826254;1383,807087;1362,909198;CRO00036;CRO00021;CRO00036;OBOROVECKI Martin;PEREGLIN Domagoj;OBOROVECKI Martin
mp000925;BC2022CZE;W;;;;;;6;;;;;;0;Gold Final;1356,036955;1360,815874;1053,806655;1049,027736;CRO00055;CZE00027;CRO00055;MRNJAVCIC PEREGLIN Valentina;NEDELNIKOVA Jaroslava;MRNJAVCIC PEREGLIN Valentina
mp000926;WCH2022HUN;M;;;;;;5;;;;;;1;Round of 16;1052,956496;1065,688429;980,9789862;968,2470527;FRA00046;HUN00019;FRA00046;BAGNARD Gaetan;SVAB Sandor;BAGNARD Gaetan
mp000927;WCH2022HUN;M;;;;;;6;;;;;;0;Round of 16;1036,725042;1051,040063;1000;985,6849799;FRA00012;EST00036;FRA00012;BRULET Jean-Michel;VIIN Imre;BRULET Jean-Michel
mp000928;WCH2022HUN;M;;;;;;5;;;;;;1;Round of 16;955,6312011;973,6634245;1000;981,9677766;FRA00057;EST00031;FRA00057;ANDRE Hugo;TAGAPERE Teet;ANDRE Hugo
mp000929;WCH2022HUN;M;;;;;;6;;;;;;5;Round of 16;983,2752535;999,3591641;985,0973654;969,0134548;GER00055;EST00010;GER00055;BOSCH Robin;JARVESAAR Ain;BOSCH Robin
mp000930;WCH2022HUN;W;;;;;;6;;;;;;0;Round of 16;939,5987824;958,3526731;1000;981,2461093;CZE00042;CZE00045;CZE00042;HYNKOVA Irena;VYSKOCILOVA Jana;HYNKOVA Irena
mp000931;WCH2022HUN;W;;;;;;6;;;;;;0;Round of 16;1016,02418;1031,286763;1000;984,737418;CZE00043;GER00026;CZE00043;KOLENAKOVA Jana;SCHMIDT Ina;KOLENAKOVA Jana
mp000932;WCH2022HUN;J;;;;;;3;;;;;;5;Round of 16;985,4360229;967,9117827;952,2368908;969,761131;CRO00049;CRO00050;CRO00050;CUK Stela;PENEZIC Ema;PENEZIC Ema
mp000933;WCH2022HUN;J;;;;;;6;;;;;;5;Round of 16;1103,289593;1114,668283;1000;988,6213099;CRO00048;GER00063;CRO00048;PETAK Petra;SCHORMEIER Simon;PETAK Petra
mp000934;WCH2022HUN;SM;;;;;;6;;;;;;0;Round of 16;1007,703843;1022,613931;984;969,0899118;SUI00023;EST00035;SUI00023;HENNE Andreas;EEK Arvi;HENNE Andreas
mp000935;WCH2022HUN;SM;;;;;;6;;;;;;4;Round of 16;973,5634635;990,0394398;983,9022077;967,4262314;SUI00007;GER00035;SUI00007;HAFEN Thomas;WEISSMANN Karl-Ernst;HAFEN Thomas
mp000936;WCH2022HUN;SM;;;;;;5;;;;;;1;Round of 16;976,1876928;991,6577439;964,6757861;949,2057351;CRO00011;HUN00024;CRO00011;TIJAN Zeljko;PALOTAI Gyula;TIJAN Zeljko
mp000937;WCH2022HUN;SM;;;;;;6;;;;;;2;Round of 16;1056,623773;1068,647213;968,4270026;956,4035619;FRA00020;HUN00021;FRA00020;CARLOT Didier;MATRAI Istvan;CARLOT Didier
mp000938;WCH2022HUN;SM;;;;;;6;;;;;;0;Round of 16;1000;1015,84479;996,6295579;980,7847677;GER00028;HUN00027;GER00028;BLUMTRITT Karl-Heinz;RACZ Gyorgy;BLUMTRITT Karl-Heinz
mp000939;WCH2022HUN;SM;;;;;;5;;;;;;1;Round of 16;1041,246822;1054,749169;986,5638767;973,0615297;CZE00031;CZE00006;CZE00031;NEDELNIK Josef;LOSERT Vaclav;NEDELNIK Josef
mp000940;WCH2022HUN;SM;;;;;;6;;;;;;4;Round of 16;999,5917735;1015,069286;988,2420644;972,764552;FRA00058;SWE00011;FRA00058;MUTIN Nicolas;SKOTTLUND Micky;MUTIN Nicolas
mp000941;WCH2022HUN;SM;;;;;;6;;;;;;0;Round of 16;984;1000,736307;1000;983,2636932;GER00031;SUI00005;GER00031;KREPS Bernhard;WOHLGENSINGER Peter;KREPS Bernhard
mp000942;WCH2022HUN;M;;;;;;5;;;;;;3;Quarterfinals;1123,567089;1136,926064;1065,688429;1052,329454;CRO00030;FRA00046;CRO00030;KRSTINIC Andrej;BAGNARD Gaetan;KRSTINIC Andrej
mp000943;WCH2022HUN;M;;;;;;3;;;;;;5;Quarterfinals;985,5025753;972,4853935;1051,040063;1064,057244;CRO00025;FRA00012;FRA00012;KAJFES Marijan;BRULET Jean-Michel;BRULET Jean-Michel
mp000944;WCH2022HUN;M;;;;;;5;;;;;;1;Quarterfinals;1294,826254;1299,178841;973,6634245;969,3108378;CRO00036;FRA00057;CRO00036;OBOROVECKI Martin;ANDRE Hugo;OBOROVECKI Martin
mp000945;WCH2022HUN;M;;;;;;5;;;;;;3;Quarterfinals;1362,909198;1366,422872;999,3591641;995,8454909;CRO00021;GER00055;CRO00021;PEREGLIN Domagoj;BOSCH Robin;PEREGLIN Domagoj
mp000946;WCH2022HUN;W;;;;;;6;;;;;;0;Quarterfinals;1360,815874;1363,687682;958,3526731;955,4808643;CRO00055;CZE00042;CRO00055;MRNJAVCIC PEREGLIN Valentina;HYNKOVA Irena;MRNJAVCIC PEREGLIN Valentina
mp000947;WCH2022HUN;W;;;;;;6;;;;;;5;Quarterfinals;985,4994259;1004,483425;1051,06349;1032,079491;FRA00023;FRA00024;FRA00023;GUILLAUME Julie;PERNIN Amelie;GUILLAUME Julie
mp000948;WCH2022HUN;W;;;;;;5;;;;;;3;Quarterfinals;1261,900229;1268,606477;1031,286763;1024,580515;CRO00042;CZE00043;CRO00042;OBOROVECKI Mihaela;KOLENAKOVA Jana;OBOROVECKI Mihaela
mp000949;WCH2022HUN;W;;;;;;6;;;;;;4;Quarterfinals;1066,921819;1081,386369;1033,47702;1019,01247;CRO00004;FRA00034;CRO00004;KOMAR Sanja;TROUILLET Tiffanie;KOMAR Sanja
mp000950;WCH2022HUN;J;;;;;;6;;;;;;0;Quarterfinals;1049,035266;1061,446619;969,761131;957,3497784;CRO00046;CRO00050;CRO00046;POPOVIC-GECAN Iva;PENEZIC Ema;POPOVIC-GECAN Iva
mp000951;WCH2022HUN;J;;;;;;3;;;;;;5;Quarterfinals;1004,13525;987,9448239;1000;1016,190426;CRO00068;GER00062;GER00062;OBOROVECKI Helena;BLUMTRITT Moritz;BLUMTRITT Moritz
mp000952;WCH2022HUN;J;;;;;;6;;;;;;2;Quarterfinals;1060,742996;1079,206597;1114,668283;1096,204682;CRO00043;CRO00048;CRO00043;BARTOLOVIC Karla;PETAK Petra;BARTOLOVIC Karla
mp000953;WCH2022HUN;J;;;;;;3;;;;;;5;Quarterfinals;1028,899831;1012,198716;1013,665543;1030,366659;CZE00044;FRA00056;FRA00056;VYSKOCIL Denis;DEWICKI Zoe;DEWICKI Zoe
mp000954;WCH2022HUN;SM;;;;;;4;;;;;;6;Quarterfinals;1022,613931;1005,1182;990,0394398;1007,53517;SUI00023;SUI00007;SUI00007;HENNE Andreas;HAFEN Thomas;HAFEN Thomas
mp000955;WCH2022HUN;SM;;;;;;4;;;;;;6;Quarterfinals;991,6577439;979,1463253;1068,647213;1081,158632;CRO00011;FRA00020;FRA00020;TIJAN Zeljko;CARLOT Didier;CARLOT Didier
mp000956;WCH2022HUN;SM;;;;;;6;;;;;;2;Quarterfinals;1015,84479;1033,628952;1054,749169;1036,965007;GER00028;CZE00031;GER00028;BLUMTRITT Karl-Heinz;NEDELNIK Josef;BLUMTRITT Karl-Heinz
mp000957;WCH2022HUN;SM;;;;;;5;;;;;;3;Quarterfinals;1015,069286;1030,409602;1000,736307;985,3959907;FRA00058;GER00031;FRA00058;MUTIN Nicolas;KREPS Bernhard;MUTIN Nicolas
mp000958;WCH2022HUN;SW;;;;;;5;;;;;;3;Quarterfinals;956,8316821;974,8094895;1000;982,0221926;HUN00008;EST00037;HUN00008;LENART Agota;RAUD Rita;LENART Agota
mp000959;WCH2022HUN;SW;;;;;;6;;;;;;0;Quarterfinals;1049,027736;1062,784794;1000;986,2429426;CZE00027;EST00038;CZE00027;NEDELNIKOVA Jaroslava;ATKA Maarika;NEDELNIKOVA Jaroslava
mp000960;WCH2022HUN;SW;;;;;;6;;;;;;0;Quarterfinals;1000;1015,174868;982,0665723;966,8917045;EST00008;HUN00007;EST00008;KAHK Merike;KOCSIS Maria;KAHK Merike
mp000961;WCH2022HUN;M;;;;;;4;;;;;;6;Semifinals;1136,926064;1117,618684;1064,057244;1083,364624;CRO00030;FRA00012;FRA00012;KRSTINIC Andrej;BRULET Jean-Michel;BRULET Jean-Michel
mp000962;WCH2022HUN;M;;;;;;6;;;;;;2;Semifinals;1299,178841;1318,237447;1366,422872;1347,364266;CRO00036;CRO00021;CRO00036;OBOROVECKI Martin;PEREGLIN Domagoj;OBOROVECKI Martin
mp000963;WCH2022HUN;W;;;;;;5;;;;;;1;Semifinals;1363,687682;1367,28037;1004,483425;1000,890737;CRO00055;FRA00023;CRO00055;MRNJAVCIC PEREGLIN Valentina;GUILLAUME Julie;MRNJAVCIC PEREGLIN Valentina
mp000964;WCH2022HUN;W;;;;;;5;;;;;;3;Semifinals;1268,606477;1276,73245;1081,386369;1073,260395;CRO00042;CRO00004;CRO00042;OBOROVECKI Mihaela;KOMAR Sanja;OBOROVECKI Mihaela
mp000965;WCH2022HUN;J;;;;;;1;;;;;;5;Semifinals;1061,446619;1043,374202;1016,190426;1034,262843;CRO00046;GER00062;GER00062;POPOVIC-GECAN Iva;BLUMTRITT Moritz;BLUMTRITT Moritz
mp000966;WCH2022HUN;J;;;;;;6;;;;;;2;Semifinals;1079,206597;1092,972133;1030,366659;1016,601122;CRO00043;FRA00056;CRO00043;BARTOLOVIC Karla;DEWICKI Zoe;BARTOLOVIC Karla
mp000967;WCH2022HUN;SM;;;;;;1;;;;;;5;Semifinals;1007,53517;994,8758027;1081,158632;1093,818;SUI00007;FRA00020;FRA00020;HAFEN Thomas;CARLOT Didier;CARLOT Didier
mp000968;WCH2022HUN;SM;;;;;;4;;;;;;6;Semifinals;1033,628952;1017,4807;1030,409602;1046,557854;GER00028;FRA00058;FRA00058;BLUMTRITT Karl-Heinz;MUTIN Nicolas;MUTIN Nicolas
mp000969;WCH2022HUN;SW;;;;;;2;;;;;;6;Semifinals;983,0568371;966,677104;974,8094895;991,1892225;HUN00026;HUN00008;HUN00008;TOROKNE ZSOTER Judit;LENART Agota;LENART Agota
mp000970;WCH2022HUN;SW;;;;;;6;;;;;;2;Semifinals;1062,784794;1076,605897;1015,174868;1001,353765;CZE00027;EST00008;CZE00027;NEDELNIKOVA Jaroslava;KAHK Merike;NEDELNIKOVA Jaroslava
mp000971;WCH2022HUN;M;;;;;;2;;;;;;6;Bronze Final;1117,618684;1110,885916;1347,364266;1354,097034;CRO00030;CRO00021;CRO00021;KRSTINIC Andrej;PEREGLIN Domagoj;PEREGLIN Domagoj
mp000972;WCH2022HUN;W;;;;;;1;;;;;;5;Bronze Final;1000,890737;988,1761056;1073,260395;1085,975027;FRA00023;CRO00004;CRO00004;GUILLAUME Julie;KOMAR Sanja;KOMAR Sanja
mp000973;WCH2022HUN;J;;;;;;6;;;;;;2;Bronze Final;1043,374202;1058,143691;1016,601122;1001,831633;CRO00046;FRA00056;CRO00046;POPOVIC-GECAN Iva;DEWICKI Zoe;POPOVIC-GECAN Iva
mp000974;WCH2022HUN;SM;;;;;;0;;;;;;6;Bronze Final;994,8758027;979,9153303;1017,4807;1032,441172;SUI00007;GER00028;GER00028;HAFEN Thomas;BLUMTRITT Karl-Heinz;BLUMTRITT Karl-Heinz
mp000975;WCH2022HUN;SW;;;;;;5;;;;;;3;Bronze Final;966,677104;984,2687417;1001,353765;983,7621269;HUN00026;EST00008;HUN00026;TOROKNE ZSOTER Judit;KAHK Merike;TOROKNE ZSOTER Judit
mp000976;WCH2022HUN;M;;;;;;3;;;;;;5;Gold Final;1083,364624;1076,787421;1318,237447;1324,81465;FRA00012;CRO00036;CRO00036;BRULET Jean-Michel;OBOROVECKI Martin;OBOROVECKI Martin
mp000977;WCH2022HUN;W;;;;;;0;;;;;;6;Gold Final;1367,28037;1347,202397;1276,73245;1296,810424;CRO00055;CRO00042;CRO00042;MRNJAVCIC PEREGLIN Valentina;OBOROVECKI Mihaela;OBOROVECKI Mihaela
mp000978;WCH2022HUN;J;;;;;;5;;;;;;3;Gold Final;1034,262843;1052,941063;1092,972133;1074,293913;GER00062;CRO00043;GER00062;BLUMTRITT Moritz;BARTOLOVIC Karla;BLUMTRITT Moritz
mp000979;WCH2022HUN;SM;;;;;;3;;;;;;5;Gold Final;1093,818;1075,654914;1046,557854;1064,72094;FRA00020;FRA00058;FRA00058;CARLOT Didier;MUTIN Nicolas;MUTIN Nicolas
mp000980;WCH2022HUN;SW;;;;;;3;;;;;;5;Gold Final;991,1892225;979,0454252;1076,605897;1088,749694;HUN00008;CZE00027;CZE00027;LENART Agota;NEDELNIKOVA Jaroslava;NEDELNIKOVA Jaroslava
mp000981;IC2022ESB;M;;;;;;6;;;;;;0;Round of 16;1324,81465;1329,088787;1000;995,7258629;CRO00036;EST00040;CRO00036;OBOROVECKI Martin;JARVESAAR Robert;OBOROVECKI Martin
mp000982;IC2022ESB;M;;;;;;5;;;;;;3;Round of 16;1012,198716;1029,337318;1036,965007;1019,826405;CZE00044;CZE00031;CZE00044;VYSKOCIL Denis;NEDELNIK Josef;VYSKOCIL Denis
